Site;Type;Site #;Moment;Dates;Year;Season;2378-TCDD;12378-PCDD;123478-HxCDD;123678-HxCDD;123789-HxCDD;1234678-HpCDD;OCDD;2378-TCDF;12378-PeCDF;23478-PeCDF;123478-HxCDF;123678-HxCDF;234678-HxCDF;123789-HxCDF;1234678-HpCDF;1234789-HpCDF;OCDF;PCB-77;PCB-81;PCB-105;PCB-114;PCB-118;PCB-123;PCB-126;PCB-156;PCB-157;PCB-167;PCB-169;PCB-189;Total TCDF;Total TCDD;Total PeCDF;Total PeCDD;Total HxCDF;Total HxCDD;Total HpCDF;Total HpCDD;DF- TEQ;PCB - TEQ;TOTAL
Lake Scott, KS;Rural;8;12;08/22 - 09/19;2000;Summer;0,15405718;0,527190948;0,465325466;1,116975206;0,863690646;12,52278654;48,72889251;0,378228572;0,400791277;0,822204382;1,214261709;1,001007754;0,97795983;0,074481188;5,78575689;0,321700505;4,932255852;19,0283665;;95,88518874;;269,1070818;;1,71112644;14,38942582;2,86983052;;0;;15,27834788;1,406651226;15,38485355;3,962544753;28,97779161;15,19561796;9,21650111;30,49628593;1,751527001;0,184483026;1,936010028
Lake Scott, KS;Rural;8;13;11/22 - 12/19;2000;Fall;0,21553851;1,316132028;1,832526376;4,256436539;3,815031632;60,2986944;202,2254149;0,718012662;0,923672324;1,925477358;2,409540929;2,024714881;3,188173798;0,159857728;12,33868164;1,45623206;9,453608868;9,844721456;;88,17141609;;226,3612377;;1,711285964;21,80890493;4,939424194;;0,523578965;;25,32802015;3,341744986;22,07473576;11,23225062;20,9503432;45,98918251;19,77251505;127,8278077;4,781893158;0,198058867;4,979952025
Lake Scott, KS;Rural;8;14;01/31 - 02/26;2001;Winter;0,136872111;0,760792578;0,995732852;2,263798874;2,154207114;34,69096568;113,9667282;0,499983005;0,300083873;0,561128622;0,662018889;0,523735725;0,948462586;0;5,698065958;0,642734503;3,739289642;15,1579984;;80,01280236;;160,6495252;;0,933646533;17,07256173;3,611119022;;0,156862025;;11,71761675;2,284964664;2,759078369;1,426103924;8,161528787;26,15856521;6,909219521;60,71124773;2,325429163;0,107426694;2,432855858
Lake Scott, KS;Rural;8;15;05/03 - 05/28;2001;Spring;0,322791056;1,856631225;2,908032777;5,897054646;5,781980217;101,296378;380,9744347;0,515649972;0,567214969;0,822126678;1,048488275;0,959342009;0,937492434;0;7,014296251;0,719579339;7,309411178;18,6752688;;86,982867;;208,3511386;;1,088400166;14,70185074;2,970376898;;0;;21,18418267;6,375414676;10,69580399;12,91280754;12,75898653;93,81158753;13,4409846;262,5316756;5,454668455;0,12009773;5,574766186
Lake Scott, KS;Rural;8;16;08/02 - 08/27;2001;Summer;0,175118356;0,633747796;0;1,372391778;1,086549669;16,64294556;70,15864908;0,248254309;0,397439997;0,590041051;0,865976298;0,763993894;1,123554713;0;4,435069057;0,525355069;2,316748839;28,14306418;;136,9923804;;306,5078236;;1,531484328;26,15557282;5,364274446;;0;;17,22307975;1,713304386;10,79440039;4,611352926;19,98767703;15,77900891;6,475299892;38,32440463;1,78165005;0,170213341;1,951863391
Lake Scott, KS;Rural;8;17;11/01 - 11/26;2001;Fall;0;0,714467761;0,886019948;1,671848852;1,665569071;26,86233223;91,56376766;0,47526521;0,374217832;0,78497257;0,967086206;0,679358079;1,173462631;0,182399081;7,649914499;0,796104908;2,696309416;17,35588624;;117,2937413;;261,3547617;;1,1040996;22,29950076;4,830578473;;0,135015282;;17,32848356;3,701074306;5,183387962;6,303187014;11,15774283;22,821008;10,53946989;59,40501142;2,112648514;0,128369365;2,241017879
Lake Scott, KS;Rural;8;18;02/07 - 03/04;2002;Winter;0,155760309;0,791757036;1,193671634;2,247777319;2,225105213;32,36457785;86,26559485;0,307398418;0,263820864;0,460508741;0,623924566;0,604785776;0,824734644;0;3,640492372;0,432831105;3,339571699;7,351945491;;55,65854684;;112,1889392;;0,66956322;16,29447168;3,632542413;;0,143393706;;7,735310184;2,31019922;3,724114164;1,001694844;5,832619978;28,67697461;7,117568919;70,95544588;2,287584913;0,077626563;2,365211476
Lake Scott, KS;Rural;8;19;05/02 - 05/27;2002;Spring;0;0,606370164;0,598683782;1,255442453;1,236653518;21,45212382;768,7236409;0,461752304;0,413641244;0,668145904;1,086342041;0,808778233;0,988127155;0;5,888907616;0,774616534;3,925748623;16,45654465;;102,2294548;;231,3709271;;1,231244583;22,50629693;4,589054953;;0,17166254;;16,18922935;0;6,383967576;4,016561808;11,65483311;17,12412119;8,599923145;49,61502881;1,975752418;0,140740861;2,116493279
Lake Scott, KS;Rural;8;20;08/01 - 08/26;2002;Summer;0,238220495;0,89843158;0,613804495;0,460662749;0,998360436;12,47532886;49,85459948;0,611638854;0,751168001;1,256690453;1,818828945;1,527395561;1,605977386;0,06899113;8,216441423;0,434365681;3,972713469;24,02345406;1,126752002;120,3489939;8,983387664;259,1916326;5,818458236;1,388175791;22,21390643;4,277450076;8,003899241;0,114160211;0,915756707;21,36342833;4,3968697;31,10417154;10,52439582;40,15655033;16,94954288;14,02314332;28,31946677;2,53416976;0,157875361;2,692045121
Lake Scott, KS;Rural;8;21;10/31 - 11/25;2002;Fall;0,081657393;0,440437787;0,582982574;1,175638846;1,131822684;16,96567492;61,65901395;0,193758484;0,262327932;0,592656272;0,617694079;0,569894629;0,852138999;0,080519311;3,285358605;0,384956282;3,26629573;6,759354325;0,541727097;42,20492244;3,381526546;86,82428613;1,535557322;0,518396413;9,695321714;1,900028126;3,002260674;0,095598899;0,443567512;9,030397226;2,675915622;6,445243655;6,416507081;7,699410169;16,78215917;5,878763272;38,27171058;1,454044351;0,060015686;1,514060037
Lake Scott, KS;Rural;8;22;02/13 - 03/10;2003;Winter;0,506682284;2,283334619;2,340105743;5,073919233;4,983085434;67,59397142;215,7302723;0,727238102;0,652867929;1,156427802;1,483429478;1,264576794;1,665380931;0,149308057;8,65333862;0,92508547;6,218425099;9,681179825;0,827439136;41,44008217;3,234250951;95,9006217;2,022755158;1,0048489;9,349068748;2,111034257;3,090052295;0,203240625;0,753920531;33,09444305;10,91481636;19,03791267;29,05177129;16,36058645;61,58730262;15,42017278;149,0242013;5,763544223;0,112535512;5,876079735
Lake Scott, KS;Rural;8;23;05/01 - 05/26;2003;Spring;0,174973243;1,434780596;2,192041846;5,132739701;5,46031256;117,4449094;468,9856607;0,415920005;0,325851811;0,526640779;0,845034713;0,663750959;0,76127703;0,078020856;5,262392006;0,562782793;9,37282902;19,27115145;1,287917808;52,11448977;4,58257793;138,8880238;3,206886658;0,815776892;6,840593294;1,453712127;3,345717887;0;0,500825054;19,46448255;5,030624169;18,84088938;15,10105143;16,00001233;65,30804601;13,24576137;223,7569311;4,708639784;0,090219165;4,798858948
Lake Scott, KS;Rural;8;24;07/31 - 08/25;2003;Summer;0,160863209;0,672202857;0,468899142;0,92616137;0,746816005;9,627149677;31,4559449;0,405922907;0,411399101;0,69821478;1,058959084;0,922738749;0,909048263;0;4,354943561;0,331994283;3,500657242;28,81915732;1,422441484;91,98021397;7,422981449;239,5835031;4,435717428;1,215030623;12,19343126;2,567650629;6,242177041;0,095148877;0,728333849;21,11894353;3,520508446;36,5275854;8,060958092;26,59856051;13,98483134;7,763874548;21,1463245;1,752354881;0,138620797;1,890975678
Lake Scott, KS;Rural;8;25;11/06 - 12/01;2003;Fall;0,113666571;0,764508666;0,947990745;1,744810721;2,005032161;24,67603178;76,87899142;0,304649491;0,259067465;0,459282187;0,611606933;0,544099375;0,740852171;0,061160693;2,654143292;0,51813493;3,475196749;9,739551906;0,697578096;46,22075145;3,44288544;99,79809573;1,996377346;0,571217795;10,76370502;2,299872861;4,066032126;0,096933929;0,575256709;11,63149448;3,392110525;6,964818191;8,334009937;7,823952835;23,89190553;4,677062071;56,50671069;2,022341502;0,066287915;2,088629418
Lake Scott, KS;Rural;8;26;02/17 - 03/16;2004;Winter;0,123577713;0,588299533;0,793102033;1,549072735;1,536889016;22,93207824;80,00641577;0,903335673;0,59468148;0,75423017;1,055922239;0,86852505;1,228815001;0,123577713;5,338209075;0,632973166;5,5853645;10,22097916;0,816309115;59,00980818;4,795163352;145,0442635;2,545816914;0,925962578;12,38329904;2,647347898;4,622850767;0,166510815;0,780338138;18,27499703;3,224624067;12,37285586;8,441576138;11,48112372;21,3656002;9,276450919;51,95775608;2,076620826;0,10581344;2,182434265
Lake Scott, KS;Rural;8;27;05/26 - 06/21;2004;Spring;0,329539397;2,335834602;4,541831918;8,496922957;8,425821587;204,0300208;987,6907825;0,369108856;0,400022495;0,7975719;1,313211407;1,049827198;1,356490502;0,118708376;7,994267179;0,794480536;5,150830616;25,38875386;1,381221414;131,9944397;9,826209457;318,410487;4,977714235;1,203777123;22,88969524;4,478768093;9,512745152;0,110670829;0,850125087;20,8660884;8,099373553;27,34125933;27,19782005;27,22131441;105,9323868;18,05480202;459,0675468;7,909878693;0,141739284;8,051617977
Lake Scott, KS;Rural;8;28;08/04 - 08/31;2004;Summer;0,137339693;0,584463539;0,693473071;1,309962009;1,309346136;21,10289057;81,91542876;0,426800034;0,418177811;0,774152443;0,990939762;0,947828647;1,116577867;0;4,429359083;0,424952415;3,259816133;32,04510732;1,720749344;147,2681832;11,2655501;338,7301857;7,368921223;1,419587415;20,39032544;3,985930477;8,904292774;0,181066681;0,868996895;14,84254087;3,576990761;19,72148729;6,199378272;15,66411554;18,59320783;7,741524427;50,16901987;1,931211646;0,167274949;2,098486595
Lake Scott, KS;Rural;8;29;11/02 - 11/30;2004;Fall;0,208861686;1,367290417;2,257285229;4,207378701;4,478683571;80,95938292;353,4858427;0,439255504;0,497392262;0,966792752;1,238097622;1,057227708;1,6027084;0;6,967798094;1,049332593;6,817790904;24,69520282;1,533805575;109,6315706;9,58036351;251,2082131;6,509881408;0,940236455;14,034644;2,710177751;5,678023354;0,166515158;0,824680677;23,20374378;6,375664449;15,68759404;19,17221082;17,72453378;51,79482712;14,90813084;181,2287823;4,407031596;0,113954089;4,520985685
Bixby, OK;Rural;9;1;06/16 - 07/14;1998;Summer;0,509306291;3,694763109;2,761654502;5,680190213;4,288829863;44,00976382;131,0248056;1,911323658;1,540558592;2,05432596;3,00255266;3,014448866;2,802299871;0,600262694;14,55228102;1,023073659;4,342362787;141,307836;;1296,042252;;2571,748189;;18,88993489;239,5325729;50,87436998;;0,609680524;;54,21522098;13,15001582;24,78276978;17,21182643;59,75612645;48,06438714;22,33239931;75,97685027;7,909201514;2,04616061;9,955362124
Bixby, OK;Rural;9;2;08/18 - 09/15;1998;Summer;0,337125326;2,237633537;2,48976126;3,916813719;2,890396031;31,32113935;101,6146349;0,881492;1,564337915;2,368950059;3,440970395;3,177143564;3,52405794;0,876239339;19,00914099;1,67846391;13,49336954;111,1907132;;1272,576478;;4001,333808;;13,17797113;163,6729132;34,90751294;;0;;39,47470158;9,888372874;32,73052376;10,07484234;46,52210119;48,70219422;27,26680141;64,11517255;6,006681287;1,493090906;7,499772193
Bixby, OK;Rural;9;3;11/24 - 12/22;1998;Fall;1,417121939;10,977745;15,26541102;25,50819491;24,06702998;355,6433922;1213,935128;5,685223562;7,319439531;11,36196136;15,55934832;11,27097516;15,06858853;6,092540047;63,59087201;11,45082613;52,01464521;25,9944761;;163,0260662;;467,5205964;;8,209972912;33,18592209;7,870778223;;1,640580289;;143,835284;39,88967258;128,9307535;111,7864537;138,1130531;344,1159585;111,5413096;758,0466226;32,56140552;0,892962248;33,45436777
Bixby, OK;Rural;9;4;01/26 - 02/23;1999;Winter;0,743449317;4,034904394;5,354906243;9,381140674;10,31292085;132,4242906;458,0700232;3,084339296;3,165018118;4,785097016;5,673286547;5,068315803;6,015990913;2,016970532;23,58831986;3,529879056;18,41355617;72,19839343;;303,0074962;;1098,812552;;4,542338055;34,43034928;8,005024899;;0,824128139;;119,1404625;22,34707017;62,06995012;19,72199807;55,29389246;122,126783;38,65141704;301,060367;12,73799041;0,529505152;13,26749557
Bixby, OK;Rural;9;5;03/23 - 04/20;1999;Spring;0,704353768;2,534089176;3,439287452;6,645343636;6,653265577;98,09320333;363,1070657;2,558320996;2,010076068;3,213046132;3,768514006;3,442316429;3,888741113;1,182233218;17,72674132;2,48772252;16,6661332;51,96653597;;334,9965235;;966,3784954;;5,309098562;50,65918268;11,13475429;;0,675694981;;109,2552184;12,40273087;42,02170385;28,43231279;40,90494314;95,28068122;30,05304875;236,1630847;8,717469939;0,597272428;9,314742367
Bixby, OK;Rural;9;6;05/18 - 06/15;1999;Spring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;7;07/13 - 08/10;1999;Summer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;8;08/24 - 09/21;1999;Summer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;9;11/09 - 12/07;1999;Fall;0,300484653;1,758667827;5,263327948;2,78215484;5,57922207;87,58692681;315,0808997;1,42065366;0,915869268;1,720641233;2,0574127;1,653038399;2,525661737;0,709332671;12,09867031;1,562569902;17,49919225;21,22381012;;172,4831614;;404,2134957;;2,62333789;62,88206785;14,33925687;;0,291288679;;36,86889524;7,789486765;17,63713185;7,252889276;19,93910774;67,52876849;21,26009693;201,5874239;5,914157027;0,29281237;6,206969397
Bixby, OK;Rural;9;10;01/18 - 02/15;2000;Winter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;11;04/04 - 05/02;2000;Spring;0,32390625;1,90871627;3,338469847;5,650285304;5,540651838;81,34089748;321,1404422;1,51917263;1,102993528;2,038801966;2,76176452;2,492318279;3,450005847;0,912740225;10,93671117;1,711328467;21,08910309;33,57614086;;236,3954375;;637,4981542;;4,310188596;64,8066963;15,57009256;;0,439247315;;58,23154213;6,559696096;27,29825747;12,06705361;26,36601628;87,95077289;33,48981342;184,0940908;6,486451999;0,476182005;6,962634004
Bixby, OK;Rural;9;12;08/22 - 09/19;2000;Summer;0,393984242;2,115743428;2,544801878;5,002158472;3,487481248;51,44929713;217,6945517;2,828999048;4,488777786;5,39422084;7,572184951;8,529278379;7,666597028;1,19108163;39,82147683;5,311099775;29,2884042;212,7401999;;2595,851185;;4881,314857;;29,85583761;432,9735476;97,99901584;;0,641906034;;103,9839728;9,463309314;117,0913961;12,8530152;130,5132861;52,51401552;73,88189505;151,3185369;9,184829144;3,26635912;12,45118826
Bixby, OK;Rural;9;13;11/22 - 12/19;2000;Fall;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;14;01/31 - 02/26;2001;Winter;0,563587222;3,128836668;4,686218158;8,795734975;9,167728131;124,3803735;518,3758203;1,912422249;1,913381818;3,437818085;4,06953475;3,60926119;5,478502806;0,703684387;25,79898875;3,311794608;25,28338001;56,01359703;;271,6765488;;642,2856848;;3,883058388;42,74530806;9,785690965;;0,631076952;;81,91078173;20,89494829;41,41566443;32,15453819;42,66694321;125,175217;39,76936282;293,7981469;10,32148876;0,441834304;10,76332307
Bixby, OK;Rural;9;15;05/03 - 05/28;2001;Spring;0,342095145;2,114710935;2,12185596;4,338545891;3,867623777;54,7538435;222,9507673;1,839302692;1,666306476;2,398779814;2,791323167;2,740874959;3,211147525;0,324557356;15,42849102;1,488763427;8,870223977;121,4476736;;613,4309397;;1629,218383;;7,735680586;74,90930996;17,04478232;;0,56012667;;73,07520365;12,49470038;37,18076235;18,12671234;38,0929439;54,74258467;24,38532136;128,2469229;6,136209627;0,872554728;7,008764356
Bixby, OK;Rural;9;16;08/02 - 08/27;2001;Summer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bixby, OK;Rural;9;17;11/01 - 11/26;2001;Fall;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lake Keystone,OK ;Rural;9;18;02/07 - 03/04;2002;Winter;0,485813989;2,825961299;5,868004597;10,95675051;10,43477465;140,7769783;529,3158304;1,733398539;1,612760166;3,1703883;5,364998899;4,94735893;7,555163367;0,727979961;30,0226524;2,814697765;16,30189003;27,28502092;;156,8227711;;379,8478502;;3,878805282;26,03951123;5,787085001;;0,860771094;;64,58302681;19,39787972;27,40536289;46,73121527;64,61444614;173,0333673;46,81776664;303,8693879;10,96994613;0,43348708;11,40343321
Lake Keystone,OK ;Rural;9;19;05/02 - 05/27;2002;Spring;0,346841459;2,442613278;3,563548246;6,663886184;6,994305761;124,9988304;486,248225;1,687773009;1,50741545;2,806726026;3,392251035;3,307027134;4,763194989;0,53116292;21,55541804;2,897046373;18,85769933;78,4753575;;361,214852;;1083,957421;;5,450365782;43,44238821;10,34125506;;0,647814904;;71,69878323;18,71783021;35,41407019;35,88407576;38,51667322;92,01774687;33,13114556;293,6328646;8,413054661;0,617287239;9,0303419
Lake Keystone,OK ;Rural;9;20;08/01 - 08/26;2002;Summer;0,346713053;1,938178062;2,061466676;3,834391688;3,44716125;54,17550633;240,3100586;2,302545118;2,000690599;3,128520956;3,58405213;3,699237268;4,823884117;0,269730021;19,13346693;2,05249497;12,06086793;134,2847439;6,822838256;823,2846155;56,9008793;1866,629569;29,07006623;7,048867383;75,23239141;14,6221455;28,17492143;0,671141545;2,701351953;79,00600702;25,50482575;55,59795596;37,74165489;54,82465272;56,49541604;31,85737293;122,7453926;6,515040907;0,827394789;7,342435696
Lake Keystone,OK ;Rural;9;21;10/31 - 11/25;2002;Fall;0,319619569;2,592154445;4,078697681;7,88404399;7,695564955;132,032119;477,4534463;1,661397281;2,505578985;5,62768879;8,551100818;7,88688253;17,28074578;0,73234324;72,02028059;8,264976017;67,00997418;52,0855002;4,93253042;213,9625932;20,29641035;628,8827262;13,61079782;5,355472834;27,13218163;6,484927777;9,814534834;1,713910265;4,874624211;81,52711772;19,46074426;72,35295744;46,61478265;95,31049875;114,477738;110,3317669;301,3416444;12,53883843;0,621404664;13,1602431
Lake Keystone,OK ;Rural;9;22;02/13 - 03/10;2003;Winter;0,661066809;4,66839085;6,902281549;11,1634438;11,96645396;170,2747843;559,4742911;5,730676563;3,909737987;6,93089916;7,537020156;6,81099137;9,718826804;0,572352216;39,98853227;4,432009385;32,62235926;41,82435201;3,828177797;214,632081;18,24258218;572,352216;10,95911406;5,411590202;49,63095006;11,18605171;16,67777122;1,196216131;4,881019698;167,4130232;27,34412712;98,28575341;84,03675882;80,07779854;183,1527091;65,8688686;419,2479982;15,89080644;0,609333246;16,50013969
Lake Keystone,OK ;Rural;9;23;05/01 - 05/26;2003;Spring;0,702703138;4,291676885;6,335107967;12,37714224;14,00555402;222,3317696;875,8524256;5,385818685;3,202251214;4,632585599;4,375893465;4,165688883;4,805734886;0,483740032;19,63189525;2,498874343;20,44374308;109,8062923;8,239076394;560,8824187;45,77406896;1552,953724;27,6553772;6,713071976;82,21761465;17,87210561;33,43061335;0;4,176468605;151,6309406;35,62630801;76,02601174;66,4111733;52,43054739;188,6451378;37,04384147;508,6681395;14,3872055;0,754508421;15,14171392
Lake Keystone,OK ;Rural;9;24;07/31 - 08/25;2003;Summer;0,448398136;2,757084192;3,144943449;6,376077844;6,310921593;81,3580966;273,1945166;4,187956505;3,305012349;6,855771502;5,160169855;5,324343085;5,93229708;0,331424709;17,19406766;1,98649609;15,14908485;123,0380886;7,023536022;573,3237038;46,65495389;1385,211633;24,51003725;10,25672258;56,52330418;13,35344015;27,70577179;1,39547246;3,810871116;162,8906273;53,4748125;125,7900423;87,61771406;72,60150691;103,6877081;30,12476174;187,2600912;10,13006724;1,145880113;11,27594736
Lake Keystone,OK ;Rural;9;25;11/06 - 12/01;2003;Fall;0,492298991;4,006530195;6,3374268;10,47909789;11,90091643;173,1847661;599,0489449;1,923202632;2,031088224;3,94690921;5,094471217;4,682802511;6,746256412;0,497409361;21,79288958;3,472780424;23,81375706;43,0253419;4,217758827;154,7306517;13,43913785;332,1740595;8,068138823;3,639719182;29,15068695;6,540138149;11,23429704;0,876144571;2,37007611;97,69778518;31,34984957;52,24899219;57,47008703;58,4393539;160,4088407;37,80311143;403,1514226;12,68135609;0,412555333;13,09391143
Lake Keystone,OK ;Rural;9;26;02/18 - 03/15;2004;Winter;0,884070446;6,352784317;8,963635635;16,66291841;17,50447994;231,2140056;751,0864901;4,488136709;5,014328086;10,00797616;11,90364378;10,28141186;15,13029986;1,140847242;52,54675763;8,40125424;53,63245818;47,42328504;5,408971618;157,9723019;17,03573304;438,0141099;8,693072165;6,19538646;24,21054777;6,132771984;10,43880971;1,58948858;3,960221999;216,8528872;46,30196892;153,6639664;94,42090654;140,1989819;224,0334464;99,39272571;508,3835899;22,16025066;0,69358205;22,85383271
Lake Keystone,OK ;Rural;9;27;05/25 - 06/22;2004;Spring;0,372974167;1,942280569;2,387972971;4,294480861;4,317351918;69,78018266;334,2693009;2,254851688;1,697149749;2,743354017;3,686931745;3,661714938;4,675665151;0,354208171;18,00538657;2,32346486;16,16045461;124,9111598;8,136818509;524,8614462;46,62177092;1449,966397;28,88204047;5,600476884;47,79464566;10,30663678;22,72444809;0,652411574;2,169818269;102,6740412;40,58967613;56,71377162;41,32096353;47,00060946;66,05689179;31,76144796;165,668557;6,758712446;0,658552013;7,417264459
